Row_ID,Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Location_ID,Shipping_ID,Sales,Quantity,Discount,Profit,Actual_Fulfillment_Days,Shipping_Cost_Per_Unit,Shipping_Cost,Unit_Cost,Net_Profit,Net_Profit_Margin
135,CA-2016-145583,2016-10-13,2016-10-19,LC-16885,OFF-PA-10001736,LOC-0053,STD_W,35.44,1,0.0,16.6568,6,2.5,2.5,18.783199999999997,14.1568,39.94582392776524
136,CA-2016-145583,2016-10-13,2016-10-19,LC-16885,OFF-AR-10001149,LOC-0053,STD_W,11.52,4,0.0,3.456,6,2.5,10.0,2.016,-6.5440000000000005,-56.805555555555564
137,CA-2016-145583,2016-10-13,2016-10-19,LC-16885,OFF-FA-10002988,LOC-0053,STD_W,4.02,2,0.0,1.9698,6,2.5,5.0,1.0250999999999997,-3.0302,-75.37810945273633
138,CA-2016-145583,2016-10-13,2016-10-19,LC-16885,OFF-BI-10004781,LOC-0053,STD_W,76.176,3,0.2,26.6616,6,2.5,7.5,16.5048,19.1616,25.154379332073095
139,CA-2016-145583,2016-10-13,2016-10-19,LC-16885,OFF-SU-10001218,LOC-0053,STD_W,65.88,6,0.0,18.4464,6,2.5,15.0,7.9056,3.4464000000000006,5.231329690346085
140,CA-2016-145583,2016-10-13,2016-10-19,LC-16885,FUR-FU-10001706,LOC-0053,STD_W,43.12,14,0.0,20.6976,6,3.75,52.5,1.6015999999999997,-31.8024,-73.75324675324676
141,CA-2016-110366,2016-09-05,2016-09-07,JD-15895,FUR-FU-10004848,LOC-0012,SC_E,82.8,2,0.2,10.35,2,4.5,9.0,36.225,1.3499999999999996,1.6304347826086953
142,CA-2017-106180,2017-09-18,2017-09-23,SH-19975,OFF-AR-10000940,LOC-0035,STD_W,8.82,3,0.0,2.3814,5,2.5,7.5,2.1462,-5.1186,-58.03401360544217
143,CA-2017-106180,2017-09-18,2017-09-23,SH-19975,OFF-EN-10004030,LOC-0035,STD_W,10.86,3,0.0,5.1042,5,2.5,7.5,1.9185999999999999,-2.3958000000000004,-22.060773480662988
144,CA-2017-106180,2017-09-18,2017-09-23,SH-19975,OFF-PA-10004327,LOC-0035,STD_W,143.7,3,0.0,68.976,5,2.5,7.5,24.907999999999998,61.476,42.78079331941545
145,CA-2017-155376,2017-12-22,2017-12-27,SG-20080,OFF-AP-10001058,LOC-0054,STD_C,839.43,3,0.0,218.2518,5,1.7999999999999998,5.3999999999999995,207.05939999999998,212.8518,25.356706336442585
146,CA-2015-110744,2015-09-07,2015-09-12,HA-14920,OFF-ST-10003656,LOC-0055,STD_W,671.93,7,0.0,20.1579,5,3.75,26.25,93.11029999999998,-6.0920999999999985,-0.9066569434316073
147,CA-2014-110072,2014-10-22,2014-10-28,MG-17680,FUR-FU-10000521,LOC-0056,STD_E,93.888,4,0.2,12.9096,6,2.25,9.0,20.244600000000002,3.9095999999999993,4.1641104294478515
148,CA-2016-114489,2016-12-05,2016-12-09,JE-16165,TEC-PH-10000215,LOC-0057,STD_C,384.45,11,0.0,103.8015,4,1.7999999999999998,19.799999999999997,25.5135,84.00150000000001,21.849785407725324
149,CA-2016-114489,2016-12-05,2016-12-09,JE-16165,TEC-PH-10001448,LOC-0057,STD_C,149.97,3,0.0,5.9988,4,1.7999999999999998,5.3999999999999995,47.9904,0.5988000000000007,0.39927985597119464
150,CA-2016-114489,2016-12-05,2016-12-09,JE-16165,FUR-CH-10000454,LOC-0057,STD_C,1951.84,8,0.0,585.552,4,3.5999999999999996,28.799999999999997,170.786,556.7520000000001,28.52446921878843
151,CA-2016-114489,2016-12-05,2016-12-09,JE-16165,OFF-BI-10002735,LOC-0057,STD_C,171.55,5,0.0,80.6285,4,1.2,6.0,18.1843,74.6285,43.50247741183328
152,CA-2016-158834,2016-03-13,2016-03-16,TW-21025,OFF-AP-10000326,LOC-0058,FC_W,157.92,5,0.2,17.766,3,9.75,48.75,28.0308,-30.984,-19.62006079027356
153,CA-2016-158834,2016-03-13,2016-03-16,TW-21025,TEC-PH-10001254,LOC-0058,FC_W,203.184,2,0.2,15.2388,3,9.75,19.5,93.9726,-4.2612000000000005,-2.097212378927475
154,CA-2015-124919,2015-05-31,2015-06-02,SP-20650,OFF-PA-10001950,LOC-0059,FC_W,58.38,7,0.0,26.271,2,6.5,45.5,4.587000000000001,-19.229,-32.93764988009592
155,CA-2015-124919,2015-05-31,2015-06-02,SP-20650,OFF-PA-10002254,LOC-0059,FC_W,105.52,4,0.0,48.5392,2,6.5,26.0,14.245199999999999,22.5392,21.360121304018197
156,CA-2015-124919,2015-05-31,2015-06-02,SP-20650,OFF-ST-10001590,LOC-0059,FC_W,80.88,6,0.0,21.0288,2,9.75,58.5,9.9752,-37.471199999999996,-46.3293768545994
157,CA-2015-118948,2015-05-28,2015-06-03,NK-18490,OFF-AR-10001547,LOC-0060,STD_W,6.63,3,0.0,1.7901,6,2.5,7.5,1.6133,-5.7099,-86.12217194570137
158,CA-2014-104269,2014-03-01,2014-03-06,DB-13060,FUR-CH-10004063,LOC-0061,SC_W,457.568,2,0.2,51.4764,5,12.0,24.0,203.04579999999999,27.476399999999998,6.004877963493951
159,CA-2016-114104,2016-11-20,2016-11-24,NP-18670,OFF-LA-10002475,LOC-0062,STD_C,14.62,2,0.0,6.8714,4,1.2,2.4,3.8742999999999994,4.471400000000001,30.584131326949393
160,CA-2016-114104,2016-11-20,2016-11-24,NP-18670,TEC-PH-10004536,LOC-0062,STD_C,944.93,7,0.0,236.2325,4,1.7999999999999998,12.599999999999998,101.24249999999999,223.6325,23.66656789391807
161,CA-2016-162733,2016-05-11,2016-05-12,TT-21070,OFF-PA-10002751,LOC-0063,FC_W,5.98,1,0.0,2.691,1,6.5,6.5,3.2890000000000006,-3.809,-63.69565217391304
162,CA-2015-119697,2015-12-28,2015-12-31,EM-13960,TEC-AC-10003657,LOC-0064,SC_E,54.384,2,0.2,1.3596,3,3.0,6.0,26.5122,-4.6404,-8.532656663724625
163,CA-2016-154508,2016-11-16,2016-11-20,RD-19900,OFF-EN-10001990,LOC-0065,STD_W,28.4,5,0.0,13.348,4,2.5,12.5,3.0103999999999997,0.8480000000000008,2.985915492957749
164,CA-2016-113817,2016-11-07,2016-11-11,MJ-17740,OFF-BI-10004002,LOC-0061,STD_W,27.68,2,0.2,9.688,4,2.5,5.0,8.995999999999999,4.688000000000001,16.9364161849711
165,CA-2014-139892,2014-09-08,2014-09-12,BM-11140,OFF-AR-10004441,LOC-0066,STD_C,9.936,3,0.2,2.7324,4,1.2,3.5999999999999996,2.4012,-0.8675999999999995,-8.73188405797101
166,CA-2014-139892,2014-09-08,2014-09-12,BM-11140,TEC-MA-10000822,LOC-0066,STD_C,8159.952,8,0.4,-1359.992,4,3.5999999999999996,28.799999999999997,1189.993,-1388.792,-17.019609919274036
167,CA-2014-139892,2014-09-08,2014-09-12,BM-11140,OFF-ST-10000991,LOC-0066,STD_C,275.928,3,0.2,-58.6347,4,1.7999999999999998,5.3999999999999995,111.5209,-64.0347,-23.20703226928764
168,CA-2014-139892,2014-09-08,2014-09-12,BM-11140,FUR-CH-10004287,LOC-0066,STD_C,1740.06,9,0.3,-24.858,4,3.5999999999999996,32.4,196.10199999999998,-57.257999999999996,-3.2905761870280332
169,CA-2014-139892,2014-09-08,2014-09-12,BM-11140,OFF-AR-10002656,LOC-0066,STD_C,32.064,6,0.2,6.8136,4,1.2,7.199999999999999,4.2084,-0.3863999999999992,-1.205089820359279
170,CA-2014-139892,2014-09-08,2014-09-12,BM-11140,OFF-AP-10002518,LOC-0066,STD_C,177.98,5,0.8,-453.849,4,1.7999999999999998,9.0,126.3658,-462.849,-260.05674794920776
171,CA-2014-139892,2014-09-08,2014-09-12,BM-11140,TEC-PH-10003931,LOC-0066,STD_C,143.976,3,0.2,8.9985,4,1.7999999999999998,5.3999999999999995,44.9925,3.5985000000000005,2.49937489581597
172,CA-2014-118962,2014-08-05,2014-08-09,CS-12130,OFF-PA-10000659,LOC-0026,STD_W,20.94,3,0.0,9.8418,4,2.5,7.5,3.6994000000000007,2.341799999999999,11.183381088825211
173,CA-2014-118962,2014-08-05,2014-08-09,CS-12130,OFF-PA-10001144,LOC-0026,STD_W,110.96,2,0.0,53.2608,4,2.5,5.0,28.849599999999995,48.2608,43.493871665465036
174,CA-2014-118962,2014-08-05,2014-08-09,CS-12130,FUR-CH-10003817,LOC-0026,STD_W,340.144,7,0.2,21.259,4,7.5,52.5,45.555,-31.241,-9.184639446822523
175,US-2014-100853,2014-09-14,2014-09-19,JB-15400,OFF-AP-10000891,LOC-0037,STD_C,52.448,2,0.8,-131.12,5,1.7999999999999998,3.5999999999999996,91.784,-134.72,-256.86394142769984
176,US-2014-100853,2014-09-14,2014-09-19,JB-15400,OFF-LA-10003148,LOC-0037,STD_C,20.16,4,0.2,6.552,5,1.2,4.8,3.402,1.7519999999999998,8.690476190476188
177,US-2017-152366,2017-04-21,2017-04-25,SJ-20500,OFF-AP-10002684,LOC-0067,SC_C,97.264,4,0.8,-243.16,4,3.75,15.0,85.106,-258.15999999999997,-265.42194439874976
178,US-2015-101511,2015-11-21,2015-11-23,JE-15745,FUR-CH-10004698,LOC-0056,SC_E,396.802,7,0.3,-11.3372,2,9.0,63.0,58.305600000000005,-74.3372,-18.734078961295555
179,US-2015-101511,2015-11-21,2015-11-23,JE-15745,OFF-SU-10002189,LOC-0056,SC_E,15.88,5,0.2,-3.7715,2,3.0,15.0,3.9303000000000003,-18.7715,-118.20843828715364
180,CA-2015-137225,2015-12-15,2015-12-19,JK-15640,OFF-AR-10001940,LOC-0030,STD_E,3.28,1,0.0,1.4104,4,1.5,1.5,1.8695999999999997,-0.0895999999999999,-2.731707317073168
181,CA-2014-166191,2014-12-05,2014-12-09,DK-13150,OFF-ST-10003455,LOC-0068,SC_C,24.816,2,0.2,1.8612,4,3.75,7.5,11.4774,-5.6388,-22.722437137330754
182,CA-2014-166191,2014-12-05,2014-12-09,DK-13150,TEC-AC-10004659,LOC-0068,SC_C,408.744,7,0.2,76.6395,4,2.5,17.5,47.44350000000001,59.1395,14.468591587888751
183,CA-2014-158274,2014-11-19,2014-11-24,RM-19675,TEC-PH-10003273,LOC-0069,SC_S,503.96,4,0.0,131.0296,5,3.3000000000000003,13.200000000000001,93.23259999999999,117.82959999999999,23.380744503532025
184,CA-2014-158274,2014-11-19,2014-11-24,RM-19675,TEC-PH-10004896,LOC-0069,SC_S,149.95,5,0.0,41.986,5,3.3000000000000003,16.5,21.5928,25.485999999999997,16.996332110703566
185,CA-2014-158274,2014-11-19,2014-11-24,RM-19675,TEC-AC-10002345,LOC-0069,SC_S,29.0,2,0.0,7.25,5,2.2,4.4,10.875,2.8499999999999996,9.82758620689655
186,CA-2016-105018,2016-11-28,2016-12-02,SK-19990,OFF-BI-10001890,LOC-0070,STD_E,7.16,2,0.0,3.4368,4,1.5,3.0,1.8616000000000001,0.43679999999999986,6.100558659217875
187,CA-2014-123260,2014-08-26,2014-08-30,FM-14290,TEC-AC-10002323,LOC-0004,STD_W,176.8,8,0.0,22.984,4,2.5,20.0,19.227,2.9840000000000018,1.687782805429865
188,CA-2016-157000,2016-07-16,2016-07-22,AM-10360,OFF-ST-10001328,LOC-0071,STD_C,37.224,3,0.2,3.7224,6,1.7999999999999998,5.3999999999999995,11.1672,-1.6775999999999995,-4.506769825918761
189,CA-2016-157000,2016-07-16,2016-07-22,AM-10360,OFF-PA-10001950,LOC-0071,STD_C,20.016,3,0.2,6.255,6,1.2,3.5999999999999996,4.587,2.6550000000000002,13.264388489208637
190,CA-2015-102281,2015-10-12,2015-10-14,MP-17470,FUR-BO-10002613,LOC-0046,FC_E,899.136,4,0.2,112.392,2,15.0,60.0,196.68599999999998,52.391999999999996,5.826927183429426
191,CA-2015-102281,2015-10-12,2015-10-14,MP-17470,TEC-PH-10001552,LOC-0046,FC_E,71.76,6,0.0,20.0928,2,7.5,45.0,8.611200000000002,-24.9072,-34.709030100334445
192,CA-2015-102281,2015-10-12,2015-10-14,MP-17470,OFF-PA-10000061,LOC-0046,FC_E,51.84,8,0.0,24.8832,2,5.0,40.0,3.3696000000000006,-15.116800000000001,-29.160493827160494
193,CA-2015-102281,2015-10-12,2015-10-14,MP-17470,FUR-BO-10002545,LOC-0046,FC_E,626.352,3,0.2,46.9764,2,15.0,45.0,193.12519999999998,1.9763999999999982,0.31554142079852837
194,CA-2015-102281,2015-10-12,2015-10-14,MP-17470,OFF-AR-10003514,LOC-0046,FC_E,19.9,5,0.0,6.567,2,5.0,25.0,2.6666,-18.433,-92.62814070351759
195,CA-2015-131457,2015-10-31,2015-11-06,MZ-17515,OFF-EN-10001509,LOC-0072,STD_W,14.28,7,0.0,6.7116,6,2.5,17.5,1.0812,-10.7884,-75.54901960784314
196,CA-2014-140004,2014-03-21,2014-03-25,CB-12025,OFF-AR-10004685,LOC-0073,STD_E,7.408,2,0.2,1.2038,4,1.5,3.0,3.1021,-1.7962,-24.246760259179265
197,CA-2014-140004,2014-03-21,2014-03-25,CB-12025,OFF-AR-10004027,LOC-0073,STD_E,6.048,3,0.2,1.5876,4,1.5,4.5,1.4868,-2.9124,-48.1547619047619
198,CA-2017-107720,2017-11-06,2017-11-13,VM-21685,OFF-ST-10001414,LOC-0074,STD_E,46.26,3,0.0,12.0276,7,2.25,6.75,11.4108,5.2776,11.408560311284047
199,US-2017-124303,2017-07-06,2017-07-13,FH-14365,OFF-BI-10000343,LOC-0075,STD_E,2.946,2,0.7,-2.2586,7,1.5,3.0,2.6023,-5.2585999999999995,-178.499660556687
200,US-2017-124303,2017-07-06,2017-07-13,FH-14365,OFF-PA-10002749,LOC-0075,STD_E,16.056,3,0.2,5.8203,7,1.5,4.5,3.4119000000000006,1.3202999999999996,8.223094170403584
201,CA-2017-105074,2017-06-24,2017-06-29,MB-17305,OFF-PA-10002666,LOC-0076,STD_E,21.744,3,0.2,6.795,5,1.5,4.5,4.983,2.295,10.554635761589404
202,CA-2014-133690,2014-08-03,2014-08-05,BS-11755,FUR-TA-10004289,LOC-0077,FC_W,218.75,2,0.5,-161.875,2,19.5,39.0,190.3125,-200.875,-91.82857142857142
203,CA-2014-133690,2014-08-03,2014-08-05,BS-11755,OFF-AP-10003622,LOC-0077,FC_W,2.6,1,0.2,0.2925,2,9.75,9.75,2.3075,-9.4575,-363.75
204,US-2017-116701,2017-12-17,2017-12-21,LC-17140,OFF-AP-10003217,LOC-0078,SC_C,66.284,2,0.8,-178.9668,4,3.75,7.5,122.62540000000001,-186.4668,-281.3149478003741
205,CA-2017-126382,2017-06-03,2017-06-07,HK-14890,FUR-FU-10002960,LOC-0079,STD_S,35.168,7,0.2,9.6712,4,1.5,10.5,3.6424,-0.8287999999999993,-2.35668789808917
206,CA-2017-108329,2017-12-09,2017-12-14,LE-16810,TEC-PH-10001918,LOC-0080,STD_W,444.768,4,0.2,44.4768,5,3.75,15.0,100.0728,29.476799999999997,6.6274552126052235
207,CA-2017-135860,2017-12-01,2017-12-07,JH-15985,OFF-ST-10000642,LOC-0081,STD_C,83.92,4,0.0,5.8744,6,1.7999999999999998,7.199999999999999,19.511400000000002,-1.3255999999999997,-1.579599618684461
208,CA-2017-135860,2017-12-01,2017-12-07,JH-15985,TEC-PH-10001700,LOC-0081,STD_C,131.98,2,0.0,35.6346,6,1.7999999999999998,3.5999999999999996,48.17269999999999,32.0346,24.272313986967724
209,CA-2017-135860,2017-12-01,2017-12-07,JH-15985,OFF-BI-10003274,LOC-0081,STD_C,15.92,4,0.0,7.4824,6,1.2,4.8,2.1094,2.6824000000000003,16.84924623115578
210,CA-2017-135860,2017-12-01,2017-12-07,JH-15985,OFF-FA-10000134,LOC-0081,STD_C,52.29,9,0.0,16.2099,6,1.2,10.799999999999999,4.008900000000001,5.409900000000002,10.345955249569712
211,CA-2017-135860,2017-12-01,2017-12-07,JH-15985,OFF-ST-10001522,LOC-0081,STD_C,91.99,1,0.0,3.6796,6,1.7999999999999998,1.7999999999999998,88.3104,1.8796000000000004,2.0432655723448203
212,CA-2015-101007,2015-02-09,2015-02-13,MS-17980,TEC-AC-10001266,LOC-0078,SC_C,20.8,2,0.2,6.5,4,2.5,5.0,7.15,1.5,7.211538461538461
213,CA-2015-146262,2015-01-02,2015-01-09,VW-21775,OFF-LA-10004544,LOC-0082,STD_E,23.68,2,0.2,8.88,7,1.5,3.0,7.3999999999999995,5.880000000000001,24.831081081081084
214,CA-2015-146262,2015-01-02,2015-01-09,VW-21775,FUR-BO-10004695,LOC-0082,STD_E,452.45,5,0.5,-244.323,7,4.5,22.5,139.3546,-266.823,-58.97292518510332
215,CA-2015-146262,2015-01-02,2015-01-09,VW-21775,TEC-PH-10002844,LOC-0082,STD_E,62.982,3,0.4,-14.6958,7,2.25,6.75,25.8926,-21.4458,-34.05068114699438
216,CA-2015-146262,2015-01-02,2015-01-09,VW-21775,TEC-MA-10000864,LOC-0082,STD_E,1188.0,9,0.7,-950.4,7,4.5,40.5,237.60000000000002,-990.9,-83.4090909090909
217,CA-2015-146262,2015-01-02,2015-01-09,VW-21775,TEC-AC-10000109,LOC-0082,STD_E,89.584,2,0.2,4.4792,7,1.5,3.0,42.5524,1.4791999999999996,1.6511877120914442
218,CA-2016-130162,2016-10-28,2016-11-01,JH-15910,OFF-ST-10001328,LOC-0004,STD_W,93.06,6,0.0,26.0568,4,3.75,22.5,11.167200000000001,3.556799999999999,3.822050290135395
219,CA-2016-130162,2016-10-28,2016-11-01,JH-15910,TEC-PH-10002563,LOC-0004,STD_W,302.376,3,0.2,22.6782,4,3.75,11.25,93.23259999999999,11.4282,3.7794666243352646
220,CA-2015-169397,2015-12-24,2015-12-27,JB-15925,OFF-FA-10000585,LOC-0083,FC_E,5.584,2,0.2,1.8148,3,5.0,10.0,1.8845999999999998,-8.1852,-146.5830945558739
221,CA-2015-169397,2015-12-24,2015-12-27,JB-15925,OFF-PA-10004000,LOC-0083,FC_E,22.704,6,0.2,8.2302,3,5.0,30.0,2.4123,-21.7698,-95.88530655391119
222,CA-2015-169397,2015-12-24,2015-12-27,JB-15925,OFF-BI-10002852,LOC-0083,FC_E,19.776,4,0.7,-13.8432,3,5.0,20.0,8.4048,-33.843199999999996,-171.1326860841424
223,CA-2015-169397,2015-12-24,2015-12-27,JB-15925,FUR-FU-10000087,LOC-0083,FC_E,72.704,4,0.2,19.0848,3,7.5,30.0,13.404799999999998,-10.915199999999999,-15.013204225352112
224,CA-2015-169397,2015-12-24,2015-12-27,JB-15925,TEC-MA-10001148,LOC-0083,FC_E,479.988,4,0.7,-383.9904,3,15.0,60.0,215.9946,-443.9904,-92.5003125078127
225,CA-2015-169397,2015-12-24,2015-12-27,JB-15925,OFF-AR-10001958,LOC-0083,FC_E,27.168,2,0.2,2.7168,3,5.0,10.0,12.2256,-7.2832,-26.808009422850414
226,CA-2015-163055,2015-08-09,2015-08-16,DS-13180,OFF-AR-10001026,LOC-0084,STD_C,2.2,1,0.0,0.968,7,1.2,1.2,1.2320000000000002,-0.23199999999999998,-10.545454545454543
227,CA-2015-163055,2015-08-09,2015-08-16,DS-13180,FUR-TA-10003748,LOC-0084,STD_C,622.45,5,0.0,136.939,7,3.5999999999999996,18.0,97.10220000000001,118.939,19.108201461964814
228,CA-2015-163055,2015-08-09,2015-08-16,DS-13180,OFF-ST-10002485,LOC-0084,STD_C,21.98,1,0.0,0.2198,7,1.7999999999999998,1.7999999999999998,21.7602,-1.5801999999999998,-7.189262966333029
229,US-2015-145436,2015-02-28,2015-03-04,VD-21670,FUR-CH-10004860,LOC-0085,STD_S,161.568,2,0.2,-28.2744,4,3.0,6.0,94.9212,-34.2744,-21.213606654783124
230,US-2015-145436,2015-02-28,2015-03-04,VD-21670,FUR-CH-10004477,LOC-0085,STD_S,389.696,8,0.2,43.8408,4,3.0,24.0,43.2319,19.8408,5.091353259977008
231,US-2014-156216,2014-09-13,2014-09-17,EA-14035,OFF-BI-10001679,LOC-0044,STD_S,18.648,7,0.7,-12.432,4,1.0,7.0,4.4399999999999995,-19.432000000000002,-104.20420420420422
232,US-2017-100930,2017-04-07,2017-04-12,CS-12400,FUR-TA-10001705,LOC-0086,STD_S,233.86,2,0.45,-102.048,5,3.0,6.0,167.954,-108.048,-46.20200119729753
233,US-2017-100930,2017-04-07,2017-04-12,CS-12400,FUR-TA-10003473,LOC-0086,STD_S,620.6145,3,0.45,-248.2458,5,3.0,9.0,289.62010000000004,-257.24580000000003,-41.45017559209461
234,US-2017-100930,2017-04-07,2017-04-12,CS-12400,OFF-BI-10001679,LOC-0086,STD_S,5.328,2,0.7,-3.552,5,1.0,2.0,4.44,-5.552,-104.2042042042042
235,US-2017-100930,2017-04-07,2017-04-12,CS-12400,FUR-FU-10004017,LOC-0086,STD_S,258.072,3,0.2,0.0,5,1.5,4.5,86.024,-4.5,-1.7436994327164512
236,US-2017-100930,2017-04-07,2017-04-12,CS-12400,TEC-AC-10003832,LOC-0086,STD_S,617.976,3,0.2,-7.7247,5,1.0,3.0,208.5669,-10.7247,-1.735455745854208
237,CA-2017-160514,2017-11-12,2017-11-16,DB-13120,OFF-PA-10002479,LOC-0087,STD_W,10.56,2,0.0,4.752,4,2.5,5.0,2.9040000000000004,-0.24800000000000022,-2.3484848484848504
238,CA-2016-157749,2016-06-04,2016-06-09,KL-16645,OFF-PA-10003349,LOC-0027,SC_C,25.92,5,0.2,9.396,5,2.5,12.5,3.3048,-3.103999999999999,-11.975308641975305
239,CA-2016-157749,2016-06-04,2016-06-09,KL-16645,FUR-FU-10000576,LOC-0027,SC_C,419.68,5,0.6,-356.728,5,3.75,18.75,155.2816,-375.478,-89.46768966831871
240,CA-2016-157749,2016-06-04,2016-06-09,KL-16645,FUR-FU-10004351,LOC-0027,SC_C,11.688,3,0.6,-4.6752,5,3.75,11.25,5.4544,-15.9252,-136.25256673511294
241,CA-2016-157749,2016-06-04,2016-06-09,KL-16645,TEC-PH-10000011,LOC-0027,SC_C,31.984,2,0.2,11.1944,5,3.75,7.5,10.3948,3.6944,11.550775387693847
242,CA-2016-157749,2016-06-04,2016-06-09,KL-16645,FUR-TA-10002607,LOC-0027,SC_C,177.225,5,0.5,-120.513,5,7.5,37.5,59.5476,-158.013,-89.1595429538722
243,CA-2016-157749,2016-06-04,2016-06-09,KL-16645,FUR-FU-10002505,LOC-0027,SC_C,4.044,3,0.6,-2.8308,5,3.75,11.25,2.2916,-14.0808,-348.18991097922856
244,CA-2016-157749,2016-06-04,2016-06-09,KL-16645,OFF-AR-10004685,LOC-0027,SC_C,7.408,2,0.2,1.2038,5,2.5,5.0,3.1021,-3.7962,-51.24460043196544
245,CA-2014-131926,2014-06-01,2014-06-06,DW-13480,FUR-CH-10004063,LOC-0088,SC_C,2001.86,7,0.0,580.5394,5,7.5,52.5,203.0458,528.0394,26.377438981746977
246,CA-2014-131926,2014-06-01,2014-06-06,DW-13480,OFF-ST-10002276,LOC-0088,SC_C,166.72,2,0.0,41.68,5,3.75,7.5,62.519999999999996,34.18,20.50143953934741
247,CA-2014-131926,2014-06-01,2014-06-06,DW-13480,OFF-PA-10004082,LOC-0088,SC_C,47.88,6,0.0,23.94,5,2.5,15.0,3.99,8.940000000000001,18.67167919799499
248,CA-2014-131926,2014-06-01,2014-06-06,DW-13480,OFF-AP-10002945,LOC-0088,SC_C,1503.25,5,0.0,496.0725,5,3.75,18.75,201.4355,477.3225,31.752702477964412
249,CA-2014-131926,2014-06-01,2014-06-06,DW-13480,OFF-PA-10000061,LOC-0088,SC_C,25.92,4,0.0,12.4416,5,2.5,10.0,3.3696000000000006,2.4415999999999993,9.41975308641975
250,CA-2016-154739,2016-12-10,2016-12-15,LH-17155,FUR-CH-10002965,LOC-0010,SC_W,321.568,2,0.2,28.1372,5,12.0,24.0,146.7154,4.1372,1.2865708030649816
251,CA-2016-145625,2016-09-11,2016-09-17,KC-16540,OFF-PA-10004569,LOC-0089,STD_W,7.61,1,0.0,3.5767,6,2.5,2.5,4.0333000000000006,1.0767000000000002,14.148488830486205
252,CA-2016-145625,2016-09-11,2016-09-17,KC-16540,TEC-AC-10003832,LOC-0089,STD_W,3347.37,13,0.0,636.0003,6,2.5,32.5,208.56689999999998,603.5003,18.029088508291586
253,CA-2016-146941,2016-12-10,2016-12-13,DL-13315,OFF-ST-10001228,LOC-0024,FC_E,80.58,6,0.0,22.5624,3,7.5,45.0,9.6696,-22.4376,-27.845122859270287
254,CA-2016-146941,2016-12-10,2016-12-13,DL-13315,OFF-EN-10003296,LOC-0024,FC_E,361.92,4,0.0,162.864,3,5.0,20.0,49.764,142.864,39.47391688770999
255,US-2015-159982,2015-11-28,2015-12-04,DR-12880,FUR-FU-10002505,LOC-0037,STD_C,12.132,9,0.6,-8.4924,6,1.7999999999999998,16.2,2.2916000000000003,-24.6924,-203.53115727002967
256,US-2015-159982,2015-11-28,2015-12-04,DR-12880,OFF-ST-10004804,LOC-0037,STD_C,82.368,2,0.2,-19.5624,6,1.7999999999999998,3.5999999999999996,50.965199999999996,-23.162399999999998,-28.12062937062937
257,US-2015-159982,2015-11-28,2015-12-04,DR-12880,OFF-ST-10001590,LOC-0037,STD_C,53.92,5,0.2,4.044,6,1.7999999999999998,9.0,9.975200000000001,-4.956,-9.19139465875371
258,US-2015-159982,2015-11-28,2015-12-04,DR-12880,TEC-PH-10001580,LOC-0037,STD_C,647.904,6,0.2,56.6916,6,1.7999999999999998,10.799999999999999,98.5354,45.891600000000004,7.083086383167878
259,CA-2017-163139,2017-12-01,2017-12-03,CC-12670,TEC-AC-10000290,LOC-0030,SC_E,20.37,3,0.0,6.9258,2,3.0,9.0,4.481400000000001,-2.0742000000000003,-10.18262150220913
260,CA-2017-163139,2017-12-01,2017-12-03,CC-12670,OFF-ST-10002790,LOC-0030,SC_E,221.55,3,0.0,6.6465,2,4.5,13.5,71.6345,-6.8535,-3.093432633716994
261,CA-2017-163139,2017-12-01,2017-12-03,CC-12670,OFF-BI-10003460,LOC-0030,SC_E,17.52,5,0.2,6.132,2,3.0,15.0,2.2776,-8.868,-50.61643835616438
262,US-2017-155299,2017-06-08,2017-06-12,Dl-13600,OFF-AP-10002203,LOC-0090,STD_C,1.624,2,0.8,-4.466,4,1.7999999999999998,3.5999999999999996,3.045,-8.065999999999999,-496.6748768472906
263,US-2014-106992,2014-09-19,2014-09-21,SB-20290,TEC-MA-10000822,LOC-0067,SC_C,3059.982,3,0.4,-509.997,2,7.5,22.5,1189.993,-532.4970000000001,-17.401965109598684
264,US-2014-106992,2014-09-19,2014-09-21,SB-20290,TEC-MA-10003353,LOC-0067,SC_C,2519.958,7,0.4,-251.9958,2,7.5,52.5,395.9934,-304.49580000000003,-12.083368056134269
265,CA-2016-125318,2016-06-06,2016-06-13,RC-19825,TEC-PH-10001433,LOC-0027,STD_C,328.224,4,0.2,28.7196,7,1.7999999999999998,7.199999999999999,74.8761,21.5196,6.556376133372331
266,CA-2015-155040,2015-11-10,2015-11-15,AH-10210,TEC-AC-10004469,LOC-0091,STD_W,79.9,2,0.0,35.156,5,2.5,5.0,22.372000000000003,30.156,37.74217772215269
267,CA-2017-136826,2017-06-16,2017-06-20,CB-12535,OFF-AR-10003602,LOC-0092,STD_S,14.016,3,0.2,4.7304,4,1.0,3.0,3.0951999999999997,1.7304000000000004,12.345890410958907
268,CA-2016-111010,2016-01-22,2016-01-28,PG-18895,OFF-FA-10003472,LOC-0093,STD_E,7.56,6,0.0,0.3024,6,1.5,9.0,1.2096,-8.6976,-115.04761904761904
269,US-2017-145366,2017-12-09,2017-12-13,CA-12310,OFF-ST-10004180,LOC-0094,STD_E,37.208,1,0.2,-7.4416,4,2.25,2.25,44.6496,-9.691600000000001,-26.047086648032685
